ID,Name,Price,Brand,Model,Variant,Series,Year,Kilometers,Type,Gearbox,Fuel,Status,CC,Color,Seating Capacity
12808147,2021 Peugeot 508 GT R8 MY20,57500,Peugeot,508,GT,R8 MY20,2021,10059,Sportswagon,Automatic,Premium Unleaded Petrol, Used,1598,Grey,5
12831219,2011 Mercedes-Benz ML300 CDI Sports (4X4) 164 MY11,22990,Mercedes-Benz,ML300,CDI Sports (4X4),164 MY11,2011,179578,Wagon,Automatic,Diesel, Used,2987,White,5
12707830,2017 Hyundai Kona Highlander OS,27495,Hyundai,Kona,Highlander,OS,2017,46695,Wagon,Automatic,Unleaded Petrol, Used,1999,Red,5
12844997,2011 Audi A1 1.4 Tfsi Ambition 8X,14990,Audi,A1,1.4 Tfsi Ambition,8X,2011,100841,Hatchback,Manual,Premium Unleaded Petrol, Used,1390,Silver,4
12798575,2004 Holden Rodeo LX RA,7500,Holden,Rodeo,LX,RA,2004,193671,Cab Chassis,Manual,Unleaded Petrol, Used,3494,White,2
12776991,2006 Volkswagen Passat 2.0 TDI 3C,2000,Volkswagen,Passat,2.0 TDI,3C,2006,292451,Wagon,Automatic,Diesel, Used,1968,White,5
12699188,2017 Volkswagen Golf 92 TSI AU MY17,17990,Volkswagen,Golf,92 TSI,AU MY17,2017,127824,Hatchback,Manual,Premium Unleaded Petrol, Used,1395,Black,5
12688497,2018 Suzuki Vitara RT-S LY,26000,Suzuki,Vitara,RT-S,LY,2018,92000,Wagon,Automatic,Unleaded Petrol, Used,1586,White,5
12848051,2016 Ford Ranger Wildtrak 3.2 (4X4) PX Mkii MY17,47888,Ford,Ranger,Wildtrak 3.2 (4X4),PX Mkii MY17,2016,92945,Dual Cab Pick-up,Automatic,Diesel, Used,3198,Orange,5
12829304,2015 Ford Kuga Trend (awd) TF MK 2,13999,Ford,Kuga,Trend (awd),TF MK 2,2015,137890,Wagon,Automatic,Premium Unleaded Petrol, Used,1999,Black,5
12839962,2020 Hyundai Venue GO QX MY20,23000,Hyundai,Venue,GO,QX MY20,2020,41000,Wagon,Automatic,Unleaded Petrol, Used,1591,Silver,5
12805380,2017 Subaru Outback 2.0D Premium MY17,34400,Subaru,Outback,2.0D Premium,MY17,2017,81099,Wagon,Automatic,Diesel, Used,1998,White,5
12815698,2009 Ford Falcon XT (lpg) FG,1600,Ford,Falcon,XT (lpg),FG,2009,598000,Sedan,Automatic,Liquid Petroleum Gas, Used,3984,White,5
12844069,2019 Nissan Navara ST-X (4X4) (leather Trim) D23 Series III MY18,46898,Nissan,Navara,ST-X (4X4) (leather Trim),D23 Series III MY18,2019,49890,Dual Cab Pick-up,Automatic,Diesel, Used,2298,Gold,5
12740034,2017 Mazda CX-3 Maxx (fwd) DK,24888,Mazda,CX-3,Maxx (fwd),DK,2017,64220,Wagon,Automatic,Unleaded Petrol, Used,1998,White,5
12726025,2019 Jeep Grand Cherokee Limited (4X4) WK MY19,65788,Jeep,Grand Cherokee,Limited (4X4),WK MY19,2019,14378,Wagon,Automatic,Premium Unleaded Petrol, Used,3604,Black,5
12840917,2015 Ford Ranger XL 2.2 HI-Rider (4X2) PX Mkii,31800,Ford,Ranger,XL 2.2 HI-Rider (4X2),PX Mkii,2015,134347,Crew Cab Pickup,Automatic,Diesel, Used,2198,White,5
12824070,2014 Holden Captiva 7 LTZ (4X4) CG MY14,10990,Holden,Captiva,7 LTZ (4X4),CG MY14,2014,163372,Wagon,Automatic,Diesel, Used,2231,Brown,7
12832446,2019 Honda CR-V VTI-E7 (2WD) MY19,36500,Honda,CR-V,VTI-E7 (2WD),MY19,2019,43000,Wagon,Automatic,Unleaded Petrol, Used,1498,Silver,7
12841076,2017 Ford Fiesta Trend WZ,19868,Ford,Fiesta,Trend,WZ,2017,33546,Hatchback,Automatic,Unleaded Petrol, Used,1498,Blue,5
12849440,2017 Toyota RAV4 Cruiser (4X4) ASA44R MY17,42990,Toyota,RAV4,Cruiser (4X4),ASA44R MY17,2017,17895,Wagon,Automatic,Unleaded Petrol, Used,2494,White,5
12838408,2017 Toyota RAV4 GX (2WD) ZSA42R MY18,27930,Toyota,RAV4,GX (2WD),ZSA42R MY18,2017,66083,Wagon,Automatic,Unleaded Petrol, Used,1987,White,5
12812356,2007 BMW X5 3.0D E70,12990,BMW,X5,3.0D,E70,2007,196703,Wagon,Automatic,Diesel, Used,2993,Gold,5
12849254,2016 Nissan Navara RX (4X4) NP300 D23,19999,Nissan,Navara,RX (4X4),NP300 D23,2016,330298,Cab Chassis,Manual,Diesel, Used,2298,White,2
12748453,2015 Jeep Wrangler Unlimited Overland JK MY16,41995,Jeep,Wrangler Unlimited,Overland,JK MY16,2015,177809,Hardtop,Automatic,Unleaded Petrol, Used,3604,White,5
12726687,2021 Hyundai Palisade Highlander (8 Seat) LX2.V2 MY22,73990,Hyundai,Palisade,Highlander (8 Seat),LX2.V2 MY22,2021,18990,Wagon,Automatic,Unleaded Petrol, Used,3778,Blue,8
12781488,2014 Subaru WRX Premium (awd) MY15,34990,Subaru,WRX,Premium (awd),MY15,2014,145041,Sedan,Manual,Premium Unleaded Petrol, Used,1998,Black,5
12734446,2014 Toyota Hilux Workmate TGN16R MY14,17800,Toyota,Hilux,Workmate,TGN16R MY14,2014,176124,Cab Chassis,Manual,Unleaded Petrol, Used,2694,White,3
12827537,2011 Holden Commodore Berlina International VE II,9995,Holden,Commodore,Berlina International,VE II,2011,248350,Sportswagon,Automatic,Unleaded Petrol, Used,2997,White,5
12741763,2012 Hyundai I30 CW SX 2.0 FD MY12,7250,Hyundai,I30,CW SX 2.0,FD MY12,2012,242728,Wagon,Automatic,Unleaded Petrol, Used,1975,Grey,5
12834820,2014 Toyota Hilux SR (4X4) KUN26R MY14,29800,Toyota,Hilux,SR (4X4),KUN26R MY14,2014,234451,Dual Cab Pick-up,Automatic,Diesel, Used,2982,White,5
12842311,2019 Volkswagen Passat 132 TSI 3C MY19,28950,Volkswagen,Passat,132 TSI,3C MY19,2019,71328,Wagon,Automatic,Premium Unleaded Petrol, Used,1798,White,5
12836998,2020 Haval H6 LUX MKY,28100,Haval,H6,LUX,MKY,2020,20082,Wagon,Automatic,Premium Unleaded Petrol, Used,1967,Black,5
12845308,2017 Isuzu D-MAX LS-M HI-Ride (4X4) TF MY17,37999,Isuzu,D-MAX,LS-M HI-Ride (4X4),TF MY17,2017,121825,Crew Cab Utility,Automatic,Diesel, Used,2999,Blue,5
12775781,2011 Holden Commodore SV6 VE II MY12,7990,Holden,Commodore,SV6,VE II MY12,2011,225213,Sedan,Automatic,Unleaded Petrol, Used,3565,Silver,5
12727428,2017 Nissan X-Trail TS (4WD) T32 Series 2,25800,Nissan,X-Trail,TS (4WD),T32 Series 2,2017,62000,Wagon,Automatic,Diesel, Used,1995,Grey,5
12700986,2019 Toyota Hilux Workmate TGN121R MY19,35990,Toyota,Hilux,Workmate,TGN121R MY19,2019,82743,Double Cab Pick Up,Automatic,Unleaded Petrol, Used,2694,White,5
12787054,2012 Jeep Patriot Sport (4X2) MK MY12,12790,Jeep,Patriot,Sport (4X2),MK MY12,2012,164699,Wagon,Manual,Premium Unleaded Petrol, Used,1998,Orange,5
12817927,2010 Toyota Landcruiser GXL (4X4) VDJ200R 09 Upgrade,59880,Toyota,Landcruiser,GXL (4X4),VDJ200R 09 Upgrade,2010,274289,Wagon,Automatic,Diesel, Used,4461,Silver,8
12788249,2009 Hyundai I30 CW SLX 2.0 FD MY09,11988,Hyundai,I30,CW SLX 2.0,FD MY09,2009,167348,Wagon,Automatic,Unleaded Petrol, Used,1975,Red,5
12851233,2016 Isuzu D-MAX SX (4X4) TF MY15.5,34913,Isuzu,D-MAX,SX (4X4),TF MY15.5,2016,171634,Crew Cab Chassis,Automatic,Diesel, Used,2999,White,5
12805195,2017 Holden Colorado LS (4X2) RG MY17,27990,Holden,Colorado,LS (4X2),RG MY17,2017,170729,Crew Cab Pickup,Automatic,Diesel, Used,2776,White,5
12844062,2022 Mazda BT-50 GT (4X4) B30D,66000,Mazda,BT-50,GT (4X4),B30D,2022,10,Dual Cab Pick-up,Automatic,Diesel, New In Stock,2999,White,5
12717377,2014 Nissan Navara ST (4X4) D40 MY12,15750,Nissan,Navara,ST (4X4),D40 MY12,2014,313475,Dual Cab Pick-up,Manual,Diesel, Used,2488,White,5
12736095,2015 Ford Territory TX (4X4) SZ MK2,13950,Ford,Territory,TX (4X4),SZ MK2,2015,261756,Wagon,Automatic,Diesel, Used,2720,Black,5
12788167,2016 Ford Ecosport Trend BK,15499,Ford,Ecosport,Trend,BK,2016,117456,Wagon,Automatic,Premium Unleaded Petrol, Used,1498,Silver,5
12704026,2013 Nissan Pathfinder ST-L (4X2) R52,25900,Nissan,Pathfinder,ST-L (4X2),R52,2013,144612,Wagon,Automatic,Premium Unleaded Petrol, Used,3498,Black,7
12729959,2013 Hyundai Iload Crew TQ MY13,17990,Hyundai,Iload,Crew,TQ MY13,2013,244523,Van,Automatic,Diesel, Used,2497,White,6
12844028,2016 Toyota Hiace LWB KDH201R MY16,45990,Toyota,Hiace,LWB,KDH201R MY16,2016,33698,Van,Automatic,Diesel, Used,2982,White,2
12777132,2009 Ford Focus LX LV,10990,Ford,Focus,LX,LV,2009,103587,Sedan,Automatic,Unleaded Petrol, Used,1999,Blue,5
12818140,2011 Nissan Patrol ST (4X4) GU VII,28990,Nissan,Patrol,ST (4X4),GU VII,2011,248800,Wagon,Manual,Diesel, Used,2953,Gold,7
12826346,2018 Volkswagen Tiguan 132 TSI Comfortline 5NA MY18,39790,Volkswagen,Tiguan,132 TSI Comfortline,5NA MY18,2018,41987,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Grey,5
12840237,2009 Honda City VTI-L GM,11988,Honda,City,VTI-L,GM,2009,128679,Sedan,Automatic,Unleaded Petrol, Used,1497,White,5
12844984,2007 Holden Commodore SV6 VE,7999,Holden,Commodore,SV6,VE,2007,285483,Sedan,Automatic,Unleaded Petrol, Used,3565,Orange,5
12829620,2016 Kia Sportage SI (fwd) QL MY16,23886,Kia,Sportage,SI (fwd),QL MY16,2016,97722,Wagon,Automatic,Unleaded Petrol, Used,1999,Blue,5
12755846,2016 Hyundai Santa FE Elite Crdi (4X4) DM Series II (DM3),31880,Hyundai,Santa FE,Elite Crdi (4X4),DM Series II (DM3),2016,80000,Wagon,Automatic,Diesel, Used,2199,Grey,7
12720080,2008 Subaru Forester XT Premium MY09,18990,Subaru,Forester,XT Premium,MY09,2008,120718,Wagon,Automatic,Premium Unleaded Petrol, Used,2457,Blue,5
12849712,2006 Suzuki Swift Sport EZ,7800,Suzuki,Swift,Sport,EZ,2006,162000,Hatchback,Manual,Unleaded Petrol, Used,1586,Blue,5
12731618,2008 Subaru Forester X MY08,10990,Subaru,Forester,X,MY08,2008,124955,Wagon,Manual,Unleaded Petrol, Used,2457,Silver,5
12708959,2002 Holden Commodore SS VY,12500,Holden,Commodore,SS,VY,2002,257000,Sedan,Automatic,Unleaded Petrol, Used,5665,Silver,5
12715404,2012 Holden Cruze Equipe JH MY12,10990,Holden,Cruze,Equipe,JH MY12,2012,153434,Hatchback,Automatic,Unleaded Petrol, Used,1796,Black,5
12816266,2016 Mercedes-Benz C200 D 205 MY17,44800,Mercedes-Benz,C200,D,205 MY17,2016,76463,Sedan,Automatic,Diesel, Used,1598,Silver,5
12789602,2012 Hyundai IX35 Highlander (awd) LM MY11,16888,Hyundai,IX35,Highlander (awd),LM MY11,2012,156294,Wagon,Automatic,Diesel, Used,1995,Black,5
12835385,2018 Volkswagen Amarok V6 TDI 550 Sportline 2H MY19,48905,Volkswagen,Amarok,V6 TDI 550 Sportline,2H MY19,2018,104863,Dual Cab Utility,Automatic,Diesel, Used,2967,White,5
12842331,2020 Kia Sportage GT-Line (awd) QL MY20,43888,Kia,Sportage,GT-Line (awd),QL MY20,2020,47024,Wagon,Automatic,Diesel, Used,1995,White,5
12724836,2013 Mazda 3 NEO BL Series 2 MY13,14995,Mazda,3,NEO,BL Series 2 MY13,2013,169727,Hatchback,Automatic,Unleaded Petrol, Used,1999,Blue,5
12760795,2006 Mitsubishi Pajero VR-X LWB (4X4) NP MY06,13888,Mitsubishi,Pajero,VR-X LWB (4X4),NP MY06,2006,189884,Wagon,Automatic,Unleaded Petrol, Used,3828,White,7
12795277,2022 Mazda CX-9 Sport (fwd) CX9M,49999,Mazda,CX-9,Sport (fwd),CX9M,2022,2001,Wagon,Automatic,Unleaded Petrol, Demo,2488,Grey,7
12817033,2014 Mitsubishi Triton GLX (4X4) MN MY14 Update,16888,Mitsubishi,Triton,GLX (4X4),MN MY14 Update,2014,215624,Double Cab Chassis,Manual,Diesel, Used,2477,White,5
12695528,2012 Toyota Kluger KX-R (fwd) 5 Seat GSU40R MY11 Upgrade,24490,Toyota,Kluger,KX-R (fwd) 5 Seat,GSU40R MY11 Upgrade,2012,119053,Wagon,Automatic,Unleaded Petrol, Used,3456,Grey,5
12346971,2010 Mercedes-Benz E250 CDI Avantgarde 207,34990,Mercedes-Benz,E250,CDI Avantgarde,207,2010,120579,Cabriolet,Automatic,Diesel, Used,2143,Black,4
12790178,2010 Mitsubishi Lancer ES Sportback CJ MY11,8000,Mitsubishi,Lancer,ES Sportback,CJ MY11,2010,238000,Hatchback,Automatic,Unleaded Petrol, Used,1998,Grey,5
12695171,2017 Toyota Landcruiser Prado VX (4X4) GDJ150R MY16,61830,Toyota,Landcruiser Prado,VX (4X4),GDJ150R MY16,2017,127524,Wagon,Automatic,Diesel, Used,2753,Silver,7
12838368,2022 LDV T60 MAX PRO (4X4) SKC8,43648,LDV,T60,MAX PRO (4X4),SKC8,2022,12,Double Cab Utility,Automatic,Diesel, New In Stock,1996,Black,5
12828878,2020 Volkswagen Amarok TDI580S 4Motion 2H MY20,70888,Volkswagen,Amarok,TDI580S 4Motion,2H MY20,2020,30142,Dual Cab Utility,Automatic,Diesel, Used,2967,Black,5
12824750,2017 Toyota Landcruiser Prado VX (4X4) GDJ150R MY17,65990,Toyota,Landcruiser Prado,VX (4X4),GDJ150R MY17,2017,112265,Wagon,Automatic,Diesel, Used,2755,White,7
12818426,2008 Mazda 3 SP23 BK MY08,6999,Mazda,3,SP23,BK MY08,2008,189765,Hatchback,Manual,Unleaded Petrol, Used,2261,Black,5
12848011,2018 Ford Ranger XLT 3.2 HI-Rider (4X2) PX Mkii MY18,45990,Ford,Ranger,XLT 3.2 HI-Rider (4X2),PX Mkii MY18,2018,84669,Super Cab Utility,Automatic,Diesel, Used,3198,Silver,4
12814282,2008 Subaru Impreza RX (awd) MY08,7995,Subaru,Impreza,RX (awd),MY08,2008,211118,Hatchback,Automatic,Premium Unleaded Petrol, Used,1994,Silver,5
12703377,2018 Nissan X-Trail ST (2WD) T32 Series 2,29490,Nissan,X-Trail,ST (2WD),T32 Series 2,2018,62365,Wagon,Automatic,Unleaded Petrol, Used,2488,White,5
12844672,2015 Toyota Corolla Ascent Sport ZRE182R,19390,Toyota,Corolla,Ascent Sport,ZRE182R,2015,70449,Hatchback,Manual,Unleaded Petrol, Used,1798,White,5
12771962,2017 Renault Kangoo Maxi X61 MY17,19990,Renault,Kangoo,Maxi,X61 MY17,2017,132105,Van,Manual,Diesel, Used,1461,White,2
12774712,2020 Toyota RAV4 Cruiser AWD Hybrid Axah54R,54990,Toyota,RAV4,Cruiser AWD Hybrid,Axah54R,2020,52521,Wagon,Automatic,Unleaded Petrol/Electric, Used,2487,Red,5
12834632,2016 Holden Barina CD TM MY16,10000,Holden,Barina,CD,TM MY16,2016,31700,Hatchback,Manual,Unleaded Petrol, Used,1598,Black,5
12727285,2012 Ford Ranger Wildtrak 3.2 (4X4) PX,26000,Ford,Ranger,Wildtrak 3.2 (4X4),PX,2012,344000,Crew Cab Utility,Automatic,Diesel, Used,3198,Silver,5
12810201,2015 Mitsubishi Outlander Exceed (4X4) ZK MY16,21800,Mitsubishi,Outlander,Exceed (4X4),ZK MY16,2015,174099,Wagon,Automatic,Diesel, Used,2268,Brown,7
12769562,2001 Holden Commodore Acclaim Vxii,6995,Holden,Commodore,Acclaim,Vxii,2001,244542,Wagon,Automatic,Unleaded Petrol, Used,3791,Grey,5
12759939,2021 Lexus RX300 Crafted Edition AGL20R,83990,Lexus,RX300,Crafted Edition,AGL20R,2021,20000,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,Black,5
12754242,2010 Mazda 6 Classic GH MY09,9990,Mazda,6,Classic,GH MY09,2010,220495,Wagon,Automatic,Unleaded Petrol, Used,2488,Silver,5
12761071,2019 Holden Colorado LTZ (4X4) RG MY20,40771,Holden,Colorado,LTZ (4X4),RG MY20,2019,80419,Space Cab Pickup,Automatic,Diesel, Used,2776,Silver,2
12810970,2022 Ford Ranger Wildtrak 3.2 (4X4) PX Mkiii MY21.75,69880,Ford,Ranger,Wildtrak 3.2 (4X4),PX Mkiii MY21.75,2022,9574,Double Cab Pick Up,Automatic,Diesel, Used,3198,Grey,5
12732704,2010 Audi A3 Sportback 1.8 Tfsi Ambition 8P MY09,12500,Audi,A3,Sportback 1.8 Tfsi Ambition,8P MY09,2010,131925,Hatchback,Automatic,Premium Unleaded Petrol, Used,1798,black,5
12758190,2015 Ford Ranger XL 2.2 (4X2) PX,17890,Ford,Ranger,XL 2.2 (4X2),PX,2015,107821,Utility,Manual,Diesel, Used,2198,Black,2
12782377,2012 BMW 320D Lifestyle E90 MY11,21990,BMW,320D,Lifestyle,E90 MY11,2012,82250,Sedan,Automatic,Diesel, Used,1995,Blue,5
12841419,2017 Volkswagen Passat Alltrack 140 TDI Wolfsburg EDT 3C MY17,34990,Volkswagen,Passat,Alltrack 140 TDI Wolfsburg EDT,3C MY17,2017,92391,Wagon,Automatic,Diesel, Used,1968,Grey,5
12770640,2018 BMW X1 Xdrive 25I F48 MY18,48800,BMW,X1,Xdrive 25I,F48 MY18,2018,30438,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,Black,5
12775707,2020 Honda CR-V VTI L (awd) 5 Seats MY21,38469,Honda,CR-V,VTI L (awd) 5 Seats,MY21,2020,29642,Wagon,Automatic,Unleaded Petrol, Used,1498,White,5
12838320,2015 Ford Transit Custom 290S (swb) VN,29950,Ford,Transit Custom,290S (swb),VN,2015,132556,Van,Manual,Diesel, Used,2198,White,3
12820734,2022 Volkswagen Tiguan Allspace 162TSI Adventure 5NA MY22,55932,Volkswagen,Tiguan,Allspace 162TSI Adventure,5NA MY22,2022,19,Wagon,Automatic,Premium Unleaded Petrol, New In Stock,1984,Grey,5
12762764,2020 Audi Q2 45 Tfsi Quatt Sport Edition 2 GA MY20BE,47990,Audi,Q2,45 Tfsi Quatt Sport Edition 2,GA MY20BE,2020,28758,Wagon,Automatic,Premium Unleaded Petrol, Used,1984,Red,5
12812358,2014 Hyundai I30 Trophy GD MY14,14990,Hyundai,I30,Trophy,GD MY14,2014,126233,Hatchback,Automatic,Unleaded Petrol, Used,1797,Red,5
12844383,2017 Land Rover Range Rover Evoque TD4 150 SE LV MY17,43990,Land Rover,Range Rover Evoque,TD4 150 SE,LV MY17,2017,85114,Wagon,Automatic,Diesel, Used,1999,White,5
12744486,2003 Lexus RX330 Sports MCU38R,6000,Lexus,RX330,Sports,MCU38R,2003,282000,Wagon,Automatic,Unleaded Petrol, Used,3311,Silver,5
12724186,2006 Holden Calais V VE,16500,Holden,Calais,V,VE,2006,193000,Sedan,Automatic,Premium Unleaded Petrol, Used,5967,Grey,5
12823413,2020 Volkswagen Touareg 190TDI Premium MY20,87480,Volkswagen,Touareg,190TDI Premium,MY20,2020,63522,Wagon,Automatic,Diesel, Used,2967,Grey,5
12757392,2018 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY19,68440,Ford,Ranger,Raptor 2.0 (4X4),PX Mkiii MY19,2018,96329,Double Cab Pick Up,Automatic,Diesel, Used,1996,Black,5
12840726,2022 Hyundai Kona (FWD) Os.v4 MY22,33000,Hyundai,Kona,(FWD),Os.v4 MY22,2022,369,Wagon,Automatic,Unleaded Petrol, Used,1999,Surfy,5
12794900,2019 Kia Sorento SI (4X2) UM MY19,39990,Kia,Sorento,SI (4X2),UM MY19,2019,69287,Wagon,Automatic,Unleaded Petrol, Used,3490,Blue,7
12828072,2022 Toyota Corolla Ascent Sport + Navigation Mzea12R,36888,Toyota,Corolla,Ascent Sport + Navigation,Mzea12R,2022,14,Sedan,Front,Unleaded Petrol, Used,1987,White,5
12827605,2013 Nissan Pathfinder TI (4X4) R52,23910,Nissan,Pathfinder,TI (4X4),R52,2013,150996,Wagon,Automatic,Premium Unleaded Petrol, Used,3498,Blue,7
12824982,2006 Holden Commodore Omega VE,4000,Holden,Commodore,Omega,VE,2006,169800,Sedan,Automatic,Unleaded Petrol, Used,3565,Black,5
12844179,2022 Volkswagen Tiguan Allspace 162TSI Adventure 5NA MY22,54990,Volkswagen,Tiguan,Allspace 162TSI Adventure,5NA MY22,2022,29,Wagon,Automatic,Premium Unleaded Petrol, New In Stock,1984,White,5
12785242,2010 Nissan X-Trail TL (4X4) T31 MY10,14990,Nissan,X-Trail,TL (4X4),T31 MY10,2010,180901,Wagon,Manual,Diesel, Used,1995,Grey,5
12840289,2015 Renault Megane Floride L.e. E95 MY14,19840,Renault,Megane,Floride L.e.,E95 MY14,2015,136298,Cabriolet,Automatic,Premium Unleaded Petrol, Used,1997,Black,4
12788189,2009 Toyota Corolla Edge ZRE152R MY09,10880,Toyota,Corolla,Edge,ZRE152R MY09,2009,116993,Hatchback,Manual,Unleaded Petrol, Used,1798,Silver,5
12756626,2014 Mitsubishi Pajero GLX-R LWB (4X4) NW MY14,33800,Mitsubishi,Pajero,GLX-R LWB (4X4),NW MY14,2014,151013,Wagon,Automatic,Diesel, Used,3200,White,7
12752366,2018 Honda Civic VTI MY17,25690,Honda,Civic,VTI,MY17,2018,48584,Sedan,Automatic,Unleaded Petrol, Used,1799,White,5
12779052,2019 Honda Civic VTI-S MY19,29990,Honda,Civic,VTI-S,MY19,2019,55146,Sedan,Automatic,Unleaded Petrol, Used,1799,White,5
12792990,2016 Subaru Levorg 2.0GT MY17,32999,Subaru,Levorg,2.0GT,MY17,2016,47036,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,Silver,5
12716115,2014 Ford Kuga Titanium (awd) TF,21999,Ford,Kuga,Titanium (awd),TF,2014,90414,Wagon,Automatic,Diesel, Used,1997,Silver,5
12708171,2022 Mazda 2 G15 Evolve 200R,26990,Mazda,2,G15 Evolve,200R,2022,156,Hatchback,Automatic,Unleaded Petrol, Demo,1496,Grey,5
12778130,2018 Hyundai Elantra Active 2.0 MPI AD MY18,21700,Hyundai,Elantra,Active 2.0 MPI,AD MY18,2018,72472,Sedan,Automatic,Unleaded Petrol, Used,1999,Blue,5
12830376,2019 Ford Ranger XL 2.2 HI-Rider (4X2) PX Mkiii MY19,34950,Ford,Ranger,XL 2.2 HI-Rider (4X2),PX Mkiii MY19,2019,97373,Double Cab Chassis,Automatic,Diesel, Used,2198,White,5
12792751,2018 Honda CR-V VI (2WD) MY19,29990,Honda,CR-V,VI (2WD),MY19,2018,58522,Wagon,Automatic,Unleaded Petrol, Used,1997,Red,5
12796479,2017 Nissan Navara ST-X (4X4) (sunroof) D23 Series II,32999,Nissan,Navara,ST-X (4X4) (sunroof),D23 Series II,2017,224718,Dual Cab Utility,Automatic,Diesel, Used,2298,Silver,5
12784520,2016 Subaru Forester 2.5I-S MY16,26999,Subaru,Forester,2.5I-S,MY16,2016,135566,Wagon,Automatic,Unleaded Petrol, Used,2498,White,5
12721442,2013 Mazda 2 NEO DE MY13,11990,Mazda,2,NEO,DE MY13,2013,65356,Hatchback,Manual,Unleaded Petrol, Used,1498,Black,5
12837522,2003 Mitsubishi Outlander XLS ZE,7990,Mitsubishi,Outlander,XLS,ZE,2003,205868,Wagon,Automatic,Unleaded Petrol, Used,2351,Grey,5
12690014,2013 Holden Colorado LX (4X2) RG,20990,Holden,Colorado,LX (4X2),RG,2013,165549,Cab Chassis,Automatic,Diesel, Used,2776,White,2
12716047,2003 Holden Statesman V6 WK,5500,Holden,Statesman,V6,WK,2003,346600,Sedan,Automatic,Premium Unleaded Petrol, Used,3791,Grey,5
12794613,2017 Mazda 3 Touring BN MY17,30450,Mazda,3,Touring,BN MY17,2017,29606,Sedan,Automatic,Unleaded Petrol, Used,1998,Red,5
12820109,2019 Nissan Qashqai TI J11 MY18,34490,Nissan,Qashqai,TI,J11 MY18,2019,46200,Wagon,Automatic,Unleaded Petrol, Used,1997,White,5
12718166,2011 Holden Commodore SS-V VE II,33000,Holden,Commodore,SS-V,VE II,2011,104739,Utility,Automatic,Unleaded Petrol, Used,5967,Grey,2
12796500,2009 Audi Allroad Quattro Allroad Quattro 4F,19500,Audi,Allroad Quattro,Allroad Quattro,4F,2009,128250,Wagon,Automatic,Diesel, Used,2967,Phantom,5
12845650,2018 Ford Ranger XLT 3.2 HI-Rider (4X2) PX Mkii MY18,38950,Ford,Ranger,XLT 3.2 HI-Rider (4X2),PX Mkii MY18,2018,135263,Crew Cab Pickup,Automatic,Diesel, Used,3198,White,5
12772243,2018 Toyota Camry Ascent ASV70R,32990,Toyota,Camry,Ascent,ASV70R,2018,25219,Sedan,Automatic,Unleaded Petrol, Used,2494,Blue,5
12706380,2005 Nissan Pulsar ST N16 MY04,8990,Nissan,Pulsar,ST,N16 MY04,2005,148172,Sedan,Automatic,Unleaded Petrol, Used,1769,Blue,5
12710291,2019 Ford Ranger Wildtrak 2.0 (4X4) PX Mkiii MY19,64990,Ford,Ranger,Wildtrak 2.0 (4X4),PX Mkiii MY19,2019,40891,Double Cab Pick Up,Automatic,Diesel, Used,1996,Grey,5
12823844,2018 Isuzu D-MAX LS-Terrain HI-Ride (4X4) TF MY17,53800,Isuzu,D-MAX,LS-Terrain HI-Ride (4X4),TF MY17,2018,115837,Crew Cab Utility,Automatic,Diesel, Used,2999,Blue,5
12767763,2016 Isuzu D-MAX SX HI-Ride (4X2) TF MY15,25999,Isuzu,D-MAX,SX HI-Ride (4X2),TF MY15,2016,161707,Crew Cab Utility,Automatic,Diesel, Used,2999,White,5
12829684,2019 Hyundai Santa FE Elite Crdi Satin (awd) TM,40498,Hyundai,Santa FE,Elite Crdi Satin (awd),TM,2019,99420,Wagon,Automatic,Diesel, Used,2199,White,7
12846903,2018 Kia Carnival S YP MY18,41990,Kia,Carnival,S,YP MY18,2018,71441,Wagon,Automatic,Diesel, Used,2199,Silver,8
12774799,2017 Peugeot 508 Allure HDI Touring MY17,27990,Peugeot,508,Allure HDI Touring,MY17,2017,99233,Wagon,Automatic,Diesel, Used,1997,White,5
12733066,2009 Mitsubishi Pajero GLS LWB (4X4) NT,19995,Mitsubishi,Pajero,GLS LWB (4X4),NT,2009,235370,Wagon,Manual,Diesel, Used,3200,White,7
12822503,2010 Toyota Corolla Ascent Sport ZRE152R,10990,Toyota,Corolla,Ascent Sport,ZRE152R,2010,185646,Hatchback,Automatic,Unleaded Petrol, Used,1798,Red,5
12811628,2014 Audi A3 1.8 Tfsi Ambition Quattro 8V MY15,30890,Audi,A3,1.8 Tfsi Ambition Quattro,8V MY15,2014,69163,Cabriolet,Automatic,Premium Unleaded Petrol, Used,1798,Black,4
12722325,2017 Toyota Landcruiser Prado GXL (4X4) GDJ150R MY16,52990,Toyota,Landcruiser Prado,GXL (4X4),GDJ150R MY16,2017,140282,Wagon,Automatic,Diesel, Used,2753,White,7
12787310,2020 LDV T60 Trailrider (4X4) SKC8,38990,LDV,T60,Trailrider (4X4),SKC8,2020,29055,Double Cab Utility,Automatic,Diesel, Used,2776,White,5
12814924,2018 Kia Sportage GT-Line (awd) QL MY18,42999,Kia,Sportage,GT-Line (awd),QL MY18,2018,26110,Wagon,Automatic,Diesel, Used,1995,White,5
